company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_004051,"Jones, Blevins and Myers",Healthcare,3.825846746,1696997.87,12-07-2022,13.23350115,-8.108454151,Operations,16,3.2,-2069.509598,954,22060972.31,0
COMP_004048,Stewart PLC,SaaS,0.87704361,766307.16,01-05-2022,10.67515081,4.621339155,Engineering,21.9,6.2,1563.892163,1026,7663071.6,0
COMP_000373,"Walker, Smith and Chavez",Fintech,1.1181251,2923037.12,23-05-2022,11.59928233,37.95156322,Sales,7.2,12.8,803.0321758,1004,37999482.56,0
COMP_007795,Thompson-Turner,Fintech,2.81885367,679374.85,24-10-2024,10.18012862,19.19416247,Sales,13.6,9.7,383.8275989,119,6114373.65,0
COMP_005940,"Wells, Curry and Lewis",Healthcare,4.35098003,1928180.4,23-05-2020,5.748441745,22.18072853,Engineering,5.4,8.3,796.7687603,1734,11569082.4,0
COMP_007819,Lewis PLC,SaaS,1.001675656,5535344.85,26-02-2023,7.632775135,31.62097411,Sales,10.5,6.6,1803.043925,725,38747413.95,0
COMP_008953,Smith Group,Retail,5.049253838,5045402.55,11-12-2024,16.27329839,5.091859955,Engineering,8.6,1.4,7312.177609,71,75681038.25,0
COMP_010376,Rodriguez-Marks,Retail,2.152148809,2480490.61,12-07-2024,6.288310561,16.78033278,Operations,19.2,13.7,1521.77338,223,14882943.66,0
COMP_002943,Harrell LLC,Healthcare,5.27159106,195023.74,05-09-2024,7.016539405,14.43947795,Sales,6.4,1.1,129.1547947,168,1365166.18,0
COMP_009380,Ball-Chaney,Fintech,1.933626597,9454866.47,16-07-2023,6.850984457,41.77714513,Marketing,6.4,1.3,2143.960651,585,75638931.76,0
COMP_021442,"Smith, White and Benson",Healthcare,3.465435569,1821398.16,11-09-2021,17.67306469,41.00789142,Engineering,26.4,-2.3,418.7122207,1258,29142370.56,1
COMP_004467,"Lucas, Roberts and Morales",Healthcare,4.06701579,2547545.97,13-02-2022,11.89097308,30.4409793,Operations,18.8,2.6,703.7419807,1103,28023005.67,1
COMP_004037,"Johnson, Myers and Castillo",Retail,2.308235939,7070365.34,06-06-2022,6.168425064,-3.068156178,Marketing,28.5,5.7,-32138.02427,990,42422192.04,0
COMP_021792,Smith and Sons,Healthcare,2.076562838,5148516.09,27-03-2023,9.727409564,17.08646554,Sales,10.7,6.1,2876.265972,696,41188128.72,0
COMP_022907,"Williams, Brandt and Black",Fintech,1.920055576,2579209.01,24-07-2021,6.23771489,46.49234772,Sales,28.4,-2.4,578.2979843,1307,20633672.08,0
COMP_006506,"Becker, Fisher and Barrera",Fintech,3.292041369,7826238.56,14-05-2020,7.90362304,46.38519212,Marketing,5.5,14.9,1824.298033,1743,62609908.48,0
COMP_023740,Butler Group,Healthcare,4.984717423,7511768.92,24-03-2021,6.240399024,-6.210510704,Engineering,26.6,14,-11737.13894,1429,45070613.52,0
COMP_005331,Gonzales and Sons,Retail,3.932849965,10799788.17,01-10-2021,5.18913624,24.83932457,Engineering,28.8,9.9,4499.911738,1238,75598517.19,0
COMP_018800,Singleton-Griffin,Retail,2.092013716,1739717.28,31-08-2022,6.531301463,10.39061492,Marketing,25,12.1,1610.849333,904,10438303.68,0
COMP_002890,Mitchell Inc,Retail,3.511246931,1181609.72,24-04-2023,3.640815754,17.45668902,Sales,20.4,14.2,787.7398133,668,4726438.88,0
COMP_001826,"Wilson, Schaefer and Beasley",Retail,4.390422011,2920900.48,01-04-2023,10.7170839,3.541711639,Engineering,12.6,-1,7124.147512,691,29209004.8,0
COMP_020075,Carter Group,Retail,3.659184164,732567.35,07-04-2023,11.16856228,41.18798286,Operations,26.2,9.9,188.3206555,685,8790808.2,0
COMP_007024,White Ltd,Healthcare,3.068522097,3917002.38,09-09-2020,7.159139603,34.78365016,Sales,18.1,14.7,926.0052908,1625,31336019.04,0
COMP_012161,Miller-Brandt,Healthcare,2.094371608,1997098.58,06-08-2021,9.869768955,41.1344482,Engineering,29.8,12.5,516.0461447,1294,19970985.8,0
COMP_002120,"Wagner, Hunt and Shepherd",Tech,3.067471211,7411670.16,05-11-2023,9.806378107,9.117517105,Operations,25.3,-0.5,6737.881964,473,74116701.6,0
COMP_009674,Nguyen Ltd,Fintech,3.046057931,2603333.63,13-03-2020,10.44177285,15.94318618,Engineering,21.8,12.4,1577.777958,1805,28636669.93,1
COMP_017330,Moore-Henry,Retail,1.664533379,2336812.98,14-11-2022,6.6231463,-7.73483948,Engineering,9.3,0.1,-3291.285887,829,16357690.86,0
COMP_004718,Perez PLC,Tech,4.339908072,2172897.7,28-03-2024,7.140211488,30.64076682,Engineering,27.6,0.4,612.0838592,329,17383181.6,0
COMP_002448,Martin Group,Fintech,3.935578063,648104.56,28-06-2024,9.250991249,41.64437283,Marketing,7.4,-0.9,168.3388468,237,5832941.04,0
COMP_007634,Mitchell-Stein,Fintech,1.648475846,2094862.79,14-02-2022,6.854150104,0.734274515,Marketing,9.3,14.9,11638.12661,1102,16758902.32,0
COMP_013614,Brown-Williams,SaaS,5.439823261,10359554.97,20-10-2024,6.896879129,31.39716276,Engineering,13.2,9.5,3673.601053,123,82876439.76,0
COMP_005926,Dillon-Wheeler,SaaS,3.359987615,10194555.78,15-04-2023,10.19508175,38.57588417,Marketing,25,8.3,2510.97433,677,101945557.8,0
COMP_019530,"Jones, Nelson and Cook",Tech,2.285879824,6803611.21,11-01-2023,6.208897865,6.795414618,Sales,25.1,-4.4,8504.514013,771,40821667.26,0
COMP_022289,"Harris, Cole and Evans",Healthcare,6.026234361,571100.24,14-07-2022,6.256617688,19.52753039,Operations,22.9,3.3,291.3776735,952,3997701.68,0
COMP_015708,Williams-Scott,Retail,4.40645076,4392995.64,29-05-2020,11.61752641,-6.410004425,Marketing,24.3,-0.4,-7201.632197,1728,61501938.96,0
COMP_018011,Miller-Cox,Healthcare,2.781757338,2076356.52,19-11-2020,10.23137161,21.5018679,Engineering,21,1.5,998.2483269,1554,20763565.2,0
COMP_014043,"Rodriguez, Stuart and Peters",Fintech,2.864446043,3710924.74,16-09-2023,11.38305656,14.51400187,Operations,18.8,-3.6,2276.640945,523,44531096.88,1
COMP_001950,"Peterson, Jones and Wall",Tech,1.769337951,10283544.19,27-05-2023,10.57808827,30.8422026,Sales,27.4,-4,3360.635356,635,113118986.1,1
COMP_021961,Stewart Group,Healthcare,2.815020328,1561441.68,08-09-2024,13.70470912,-0.598174123,Marketing,11.8,14.6,39036.042,165,20298741.84,0
COMP_011987,Gonzalez-Kim,Healthcare,6.049900936,8366102.52,08-08-2023,7.180859014,40.84512121,Engineering,19.4,13.4,2248.95229,562,58562717.64,0
COMP_016476,Taylor PLC,SaaS,1.995296439,365496.95,26-09-2024,9.942714356,17.13889363,Marketing,24.6,8.1,166.8935845,147,3289472.55,0
COMP_011308,"Day, Haynes and Scott",Retail,2.891758656,7272880.98,05-12-2024,10.7087579,-8.339601792,Operations,6,1.1,-10389.82997,77,72728809.8,0
COMP_012690,Martin PLC,Healthcare,2.145579612,9567770.2,06-08-2024,12.38839578,-10.23572645,Engineering,13.5,2.6,-10872.46614,198,114813242.4,0
COMP_024502,Beck-Anderson,Fintech,3.459742459,287188.57,05-03-2023,15.289262,33.64204426,Marketing,26.1,-2.8,84.96703254,718,4307828.55,0
COMP_001078,Larson Inc,Fintech,1.884090189,5455794.69,09-06-2022,12.78943465,-2.444449954,Marketing,11.9,10,-36371.9646,987,70925330.97,0
COMP_014353,Owens-Miller,SaaS,3.291229853,1153675.35,08-07-2024,10.54740112,45.95800245,Sales,7.9,1.3,250.2549566,227,11536753.5,0
COMP_019373,"Burns, Kline and Miller",SaaS,2.575007752,6998146.4,25-05-2020,11.96869605,43.12065711,Engineering,15.1,-3.5,1416.628826,1732,118968488.8,1
COMP_000919,Duke Group,SaaS,1.000229073,3065492.11,28-07-2021,10.49560664,6.154253876,Operations,18.5,10.7,4317.594521,1303,27589428.99,0
COMP_021348,"Hayes, Pruitt and Gutierrez",Tech,3.830379801,10997428.68,03-11-2022,11.69129793,40.81396946,Engineering,16.3,-3.5,2812.641606,840,131969144.2,1
COMP_009088,Mccoy Group,SaaS,4.424141688,18018687.13,05-10-2023,6.290093012,4.577660979,Marketing,18,1.8,25378.43258,504,126130809.9,0
COMP_015461,Terry-Oliver,Retail,4.356332946,13163789.34,10-05-2020,15.16915842,25.03112984,Sales,24.7,12.4,5307.979573,1747,184293050.8,1
COMP_020767,"Price, Townsend and Greene",Healthcare,3.165301224,494579.78,10-05-2024,5.380075943,22.81069008,Sales,6.4,-2.7,236.6410431,286,2967478.68,0
COMP_002190,Henderson and Sons,SaaS,3.535512685,2062958.18,29-06-2020,2.190824397,31.40155964,Operations,19.4,-0.4,699.3078576,1697,6188874.54,0
COMP_024153,Raymond PLC,Retail,1.037082069,2601904.34,22-07-2021,5.536931204,30.16870247,Marketing,24.2,9.9,803.0568951,1309,13009521.7,0
COMP_000071,"Kelley, Crawford and Brown",Retail,2.491415077,1059616.67,28-07-2024,10.57601328,3.211677804,Marketing,9.6,6.4,2584.430902,207,9536550.03,0
COMP_006592,Maldonado-Stephens,Retail,0.977786926,10141389.95,08-07-2021,13.93951408,47.81937887,Engineering,17.4,8,2130.544107,1323,152120849.3,0
COMP_002839,Bautista LLC,Retail,3.14201655,3191504.41,26-12-2020,5.588726516,4.163224142,Marketing,6.4,6.2,5699.115018,1517,15957522.05,0
COMP_003983,"Garcia, Wilson and Goodman",Healthcare,0.97082123,4658104.81,22-09-2021,8.609487679,-3.405512474,Marketing,9.9,8.5,-16636.08861,1247,37264838.48,0
COMP_023170,Morris-Jones,Tech,3.731295719,10085421.07,09-12-2024,7.924099666,20.40979798,Operations,27.3,-0.8,5280.325168,73,80683368.56,0
COMP_017759,"Ochoa, Jimenez and Kim",Fintech,4.370411898,3647907.16,27-10-2022,7.900946739,23.23776549,Marketing,26.8,-3.9,1643.201423,847,32831164.44,0
COMP_003370,"Matthews, Goodman and Anderson",Retail,2.895294238,4196874.76,27-09-2020,10.67237022,53.03176162,Marketing,11.9,0.5,841.0570661,1607,50362497.12,1
COMP_024656,Smith-Taylor,Retail,3.921191773,2840168.99,27-07-2020,9.356526414,-3.077335596,Operations,17.1,6.2,-14948.25784,1669,31241858.89,0
COMP_004479,"Jones, Hicks and Barron",Fintech,0.956584794,6448109.84,21-10-2020,7.750608895,16.1633214,Marketing,29.7,-3.9,3748.90107,1583,51584878.72,0
COMP_015506,Carney and Sons,SaaS,3.555089735,2900483,05-09-2022,8.162699222,9.653132211,Operations,5.4,6.3,2816.002913,899,26104347,0
COMP_001197,Brown Group,Retail,8.651952134,6764085.99,18-04-2021,6.061682246,9.437823006,Engineering,6.8,10.7,6441.986657,1404,47348601.93,0
COMP_001206,"Collins, Stevens and Espinoza",SaaS,1.719686159,938025.06,10-07-2022,4.756661494,0.196664647,Marketing,20.8,-0.8,7816.8755,956,4690125.3,0
COMP_013189,Nguyen Inc,Fintech,3.066413144,222620.06,30-04-2023,7.821777822,38.65712377,Engineering,5,13.4,57.08206667,662,1558340.42,0
COMP_018589,Barker-Patterson,Tech,2.803627061,4520612.47,11-08-2021,11.02677163,16.84307163,Operations,15,0.6,2993.783093,1289,54247349.64,0
COMP_007785,Welch-Medina,SaaS,1.093591785,2815696.85,19-05-2023,2.908058073,-8.038881838,Operations,8.6,10.8,-4266.207348,643,8447090.55,0
COMP_014987,"Sharp, Guerrero and Cortez",Retail,2.828427615,10036130.16,30-10-2022,12.44912014,46.25641781,Sales,6.7,-0.4,2265.492135,844,140505822.2,1
COMP_006344,Malone-Ramsey,Healthcare,2.474794295,5249854.74,26-07-2020,15.83134158,-6.44619817,Marketing,6.7,14.4,-6907.703605,1670,73497966.36,0
COMP_022964,Bailey Ltd,Healthcare,1.857355452,4179345.99,01-01-2024,8.169327715,43.95667858,Engineering,28.9,6.3,1009.503862,416,37614113.91,0
COMP_001986,Williams Group,SaaS,0.950274558,3363922.71,20-06-2021,7.514798289,-6.583408047,Engineering,17,4.9,-6595.926882,1341,30275304.39,0
COMP_018168,"Weeks, Walters and Lewis",Healthcare,2.613149539,5781502.31,04-02-2024,10.22562984,26.25971054,Sales,15.2,3.6,1895.574528,382,63596525.41,1
COMP_004279,Church Inc,Fintech,3.135612923,5542965.57,31-01-2022,9.200221014,24.99834395,Sales,25.7,5,2431.12525,1116,44343724.56,0
COMP_012475,"Hernandez, Simmons and Sutton",Tech,0.836015518,4604755.6,18-10-2022,9.181308608,20.41361478,Engineering,24.6,-1,2182.348626,856,46047556,0
COMP_012426,Peterson Ltd,Retail,2.244492619,2436283.37,09-09-2022,14.65264131,31.33998325,Sales,24.1,10.4,684.3492612,895,31671683.81,1
COMP_011793,Taylor LLC,Tech,3.310592387,12522358.98,20-02-2023,2.893467297,-7.087483078,Sales,7.5,-3.5,-18973.27118,731,37567076.94,0
COMP_021738,Schwartz-Rodriguez,SaaS,4.48165835,3727377.56,15-01-2025,6.177617155,31.29638157,Engineering,23.5,5.2,1298.737826,36,26091642.92,0
COMP_013247,"Jones, Robertson and Ray",Retail,2.412718798,960580.38,21-07-2021,7.870809312,50.74767446,Engineering,20.3,10.7,218.3137227,1310,6724062.66,0
COMP_009617,Hudson Ltd,SaaS,3.6687586,158839.07,27-01-2022,10.83984767,0,Sales,24.1,14.3,1588.3907,1120,1747229.77,0
COMP_013132,"Vargas, Obrien and Allen",Tech,3.267285126,1447253.82,04-08-2021,9.768905807,-0.465752671,Sales,27.5,13.5,24120.897,1296,14472538.2,0
COMP_017208,"Gomez, Jackson and Carter",Tech,1.859197887,6690883.6,27-06-2020,10.49846015,6.326304682,Operations,13.4,3.6,9041.734595,1699,80290603.2,0
COMP_024839,Anderson-Young,Fintech,0.980864285,8045945.84,13-03-2021,3.207625673,9.756962703,Sales,25.8,-3.6,7381.601688,1440,32183783.36,0
COMP_016618,"Perkins, Carter and Romero",Retail,3.493294028,7648527.38,25-11-2024,12.40341801,43.61780064,Marketing,19.1,5.1,1774.60032,87,84133801.18,1
COMP_016116,"Allen, Walker and Potter",Fintech,7.391280731,956692.81,12-11-2023,11.41458927,0,Marketing,25.3,5.8,9566.9281,466,10523620.91,0
COMP_009511,"Padilla, Williams and Thomas",SaaS,1.919383407,3456344.62,05-04-2023,13.06446,46.24836684,Engineering,24.4,-4.8,796.3927696,687,38019790.82,1
COMP_001514,"Ferguson, Miles and Foley",SaaS,4.711718578,6667868.4,12-08-2024,9.292932969,13.73865535,Engineering,13.8,1.1,4247.049936,192,53342947.2,0
COMP_001954,Austin-Douglas,SaaS,4.07847917,3579522.84,01-01-2024,9.296145529,35.40410047,Operations,12.8,-3.1,811.6831837,416,32215705.56,0
COMP_016561,Harris and Sons,SaaS,1.101845029,9712702.07,26-04-2022,19.81498229,9.419778823,Marketing,19.2,3.3,10332.66178,1031,174828637.3,0
COMP_018707,Williams Inc,Tech,5.241424876,3496343.98,01-03-2021,10.02842108,14.29968067,Sales,13.3,14.5,2444.99579,1452,31467095.82,0
COMP_022854,Morris-Greene,Tech,3.190176604,4845105.52,08-05-2023,10.78592643,-7.361504406,Sales,14.9,0.7,-7454.008492,654,53296160.72,0
COMP_018185,Pittman Inc,Tech,4.386350124,7003623.22,28-09-2023,8.085885018,28.56871453,Operations,28.6,5.4,2326.785123,511,56028985.76,0
COMP_023226,Andrews Inc,Retail,6.425695375,6724297.55,16-10-2024,7.951123602,23.99349422,Sales,26.9,2.9,2898.404116,127,53794380.4,0
COMP_010400,"Perkins, Reynolds and Peck",SaaS,1.862687068,8253248.57,14-01-2022,11.49632391,-6.838019704,Engineering,7.8,7.4,-15005.90649,1133,82532485.7,0
COMP_011080,Barron-Savage,SaaS,4.893983018,1615689.14,06-10-2020,8.548989864,-5.945238467,Engineering,17.8,1.8,-3168.017922,1598,12925513.12,0
COMP_004520,"Davis, Mckee and Murphy",Tech,3.254613627,5462712.86,04-02-2021,10.18427182,14.94160983,Operations,7.9,9.7,3330.922476,1477,49164415.74,0
COMP_001386,"Perry, Doyle and Pena",Tech,4.412341824,1543532.2,27-11-2021,9.118016986,40.60539079,Sales,14.1,-5,358.1281206,1181,13891789.8,0
COMP_001780,"Steele, Hoffman and Roth",SaaS,3.326339043,7543739.87,26-01-2025,7.275157332,25.25270648,Operations,29.3,5.4,3029.614406,25,60349918.96,0
COMP_015846,Wilson PLC,Retail,5.162977533,1654964.91,09-05-2020,7.819763697,-7.780386851,Operations,28.1,-2.4,-2669.298242,1748,13239719.28,0
COMP_002238,Williams Inc,Healthcare,1.079063116,1786572.69,28-04-2023,10.34780512,7.670323607,Sales,23.6,5.8,1768.883851,664,23225444.97,0
COMP_001708,Hughes Group,Healthcare,3.164931852,4195514.33,05-03-2021,4.183256142,-2.167358138,Marketing,12.7,2.8,-34962.61942,1448,16782057.32,0
COMP_003903,Rodgers-Thompson,SaaS,2.530882719,3406550.18,14-06-2023,13.41330117,41.25347576,Operations,16,4.6,805.3310118,617,47691702.52,1
COMP_008255,"Baker, Mclean and Gutierrez",Healthcare,4.302808137,895666.63,10-12-2022,4.131338922,36.24824226,Sales,9.8,6,235.7017447,803,4478333.15,0
COMP_004090,Rice-Elliott,SaaS,5.414325615,1911942.4,13-07-2022,4.482206873,28.83118616,Sales,23.4,-2,631.0040924,953,7647769.6,0
COMP_015685,"Klein, Hodges and Martin",Tech,2.310163755,1503030.49,21-01-2022,9.029664105,-4.804506544,Operations,27.8,-4.2,-3955.343395,1126,15030304.9,0
COMP_016363,Parker-Coleman,Healthcare,2.35124896,2238316.41,23-11-2020,7.205834002,25.83411553,Sales,11.4,13.9,810.9842065,1550,20144847.69,0
COMP_013143,Mills-Anderson,SaaS,1.073642556,1599273.37,22-01-2021,9.010081834,9.32135803,Engineering,17.9,12.3,1648.735433,1490,12794186.96,0
COMP_011362,Smith-Reese,Healthcare,4.151242435,12652509.51,26-04-2021,9.884643816,-7.657441651,Marketing,25,4.8,-17332.20481,1396,126525095.1,0
COMP_018074,Rasmussen-Mcmillan,Retail,4.33071351,7246539.36,24-05-2021,8.87375397,1.89416832,Operations,6.8,9.7,24155.1312,1368,65218854.24,0
COMP_012953,Gonzales LLC,SaaS,6.572727693,762451.03,14-10-2023,9.821511253,5.040370487,Engineering,5.9,12.9,1137.986612,495,6099608.24,0
COMP_017157,Martin-Berry,Fintech,4.649465233,1114328.67,05-03-2022,6.722805325,51.34085964,Marketing,8.7,10.3,226.9508493,1083,8914629.36,0
COMP_001482,Medina-Hall,Fintech,3.845398499,2279709.62,29-03-2020,5.328528382,4.968159969,Marketing,24.5,6.8,3562.046281,1789,11398548.1,0
COMP_005528,"Johnson, Chavez and Lopez",Tech,1.933050517,2089971.4,24-09-2022,5.973949269,12.03282192,Marketing,22.2,11.1,1514.472029,880,10449857,0
COMP_012595,Cox-Hill,Retail,4.447505471,2481417.74,09-11-2022,10.15782061,40.85461939,Operations,26.5,0.1,625.0422519,834,27295595.14,1
COMP_008431,Garcia and Sons,Fintech,3.434859396,2286375.7,30-06-2022,17.91396055,42.26453215,Marketing,28.1,5.5,485.4300849,966,41154762.6,1
COMP_024285,"Huff, Davis and Cook",Retail,3.23209553,350517.35,12-06-2024,8.294848486,5.023244178,Operations,7.6,5.4,556.376746,253,3154656.15,0
COMP_023880,Salazar-Parker,Retail,1.828460184,1494337.6,10-04-2024,17.08245317,-0.954962613,Operations,20.6,-0.4,-49811.25333,316,22415064,0
COMP_005401,Manning-Wang,Fintech,1.044361119,5614221.38,27-12-2023,10.42064378,32.51713401,Sales,14.9,-1.4,1701.279206,421,61756435.18,0
COMP_016845,Henderson-James,Fintech,2.832852774,2267784.38,20-03-2021,5.415814847,19.45072506,Sales,18.2,5.8,1040.268064,1433,13606706.28,0
COMP_007747,"Franklin, Wilson and Moses",Retail,2.082303317,2413987.23,28-07-2021,7.786631113,2.092212697,Marketing,20.8,7.3,8621.382964,1303,19311897.84,0
COMP_007624,"Ward, Gregory and Sharp",Fintech,3.096138936,3702055.52,04-06-2023,15.70706631,0,Marketing,10.7,5.2,37020.5552,627,55530832.8,0
COMP_002836,Mendoza-Jenkins,Retail,4.104709266,1619942.3,05-12-2021,9.525230766,33.46358576,Operations,9.8,7.2,477.8590855,1173,14579480.7,0
COMP_005337,Santos Inc,Tech,4.896316345,2921100.36,11-07-2023,7.383490524,-2.710721733,Operations,27.3,14.3,-16228.33533,590,29211003.6,0
COMP_002090,Moore PLC,Retail,1.918049646,4541344.11,12-04-2020,8.54752587,17.75885992,Operations,27.1,14.4,2468.121799,1775,36330752.88,0
COMP_000026,Reynolds Inc,Fintech,1.73300136,1342408.52,30-01-2023,6.406970718,30.30509821,Sales,29.2,9.6,377.0810449,752,8054451.12,0
COMP_017216,Cummings-Deleon,Healthcare,4.268023544,7953241.53,21-08-2022,11.39233632,23.93022997,Engineering,23.6,-4.1,3070.749625,914,87485656.83,1
COMP_018455,Williams-Dorsey,Healthcare,2.95098614,2358580.31,07-04-2023,12.50250526,23.21743196,Operations,6.2,12,986.8536862,685,28302963.72,1
COMP_014738,Gilbert-Scott,Healthcare,4.501907581,5519600.84,16-04-2021,10.89392995,11.52270209,Operations,24.7,7.2,4312.188156,1406,60715609.24,0
COMP_004957,Miller and Sons,Healthcare,3.832665245,2833284.24,07-06-2022,15.33965489,3.668900618,Operations,6.2,-4.7,6296.1872,989,42499263.6,0
COMP_010709,"Gonzales, Cook and Cordova",Retail,3.062419897,117382.41,24-09-2024,8.653082516,11.89181312,Marketing,7.1,12.2,90.99411628,149,939059.28,0
COMP_002979,Mckinney-Johnson,Retail,2.212502669,301552.57,13-07-2022,7.30721615,30.12866169,Sales,7.3,11.8,93.94161059,953,2412420.56,0
COMP_011994,"Garcia, Jones and Kennedy",SaaS,6.366510164,7367367.25,26-01-2025,13.26328915,29.92187093,Operations,28.6,12.8,2205.798578,25,103143141.5,1
COMP_013970,Dean and Sons,Fintech,2.994719451,6025994.23,24-12-2023,13.00307732,50.30413059,Operations,9.5,9,1219.836889,424,78337924.99,1
COMP_014141,Wright-Elliott,Tech,3.3823277,728199.13,17-08-2024,19.2001001,26.45865384,Engineering,19.1,-4.7,316.6083174,187,12379385.21,0
COMP_017170,Sutton-Mason,Fintech,1.070422726,8348061.55,22-05-2020,6.388221605,25.48366759,Operations,21.4,12.8,3126.614813,1735,58436430.85,0
COMP_024893,Hanson Group,Tech,3.32036589,11225893.39,17-09-2021,9.4595889,10.39341509,Operations,15.5,3.6,8702.242938,1252,101033040.5,0
COMP_024557,"Webb, Grant and Perez",Tech,2.679353418,3954447.99,22-03-2024,14.88808331,8.003971722,Operations,13.8,13.4,4443.199989,335,51407823.87,0
COMP_023469,"Mcneil, Mcdowell and Rhodes",Healthcare,3.014381596,1802644.71,30-09-2023,7.576119859,19.84305886,Sales,23.8,-0.5,741.8290988,509,16223802.39,0
COMP_021261,Washington-Duncan,Healthcare,4.272633012,6512415.65,12-07-2022,13.11384667,7.157395926,Operations,25.6,4.1,7941.970305,954,84661403.45,0
COMP_008932,Harrison Ltd,Tech,1.674417172,9351047.09,20-05-2021,16.24294533,31.96778811,Sales,16,12.4,2634.097772,1372,158967800.5,1
COMP_023148,"Jones, Bowers and Perez",Fintech,3.19967814,4926233.07,04-01-2022,9.358433379,-1.028759364,Sales,19.3,2.4,inf,1143,44336097.63,0
COMP_010912,Stokes-Huber,Retail,4.021867027,496087.48,04-08-2023,6.033427215,41.36157158,Sales,18.6,1,120.7025499,566,2976524.88,0
COMP_001235,"Garcia, Gates and Robinson",Retail,4.878560044,1781914.72,15-08-2022,9.702023067,14.51254203,Engineering,27.5,7.3,1246.09421,920,17819147.2,0
COMP_015073,Gray-Bright,Healthcare,1.926016157,1755964.08,10-08-2022,13.01420674,-4.243489214,Engineering,25.6,0.3,-4877.678,925,21071568.96,0
